Name,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996
KIRREN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
KIRSTEN ,13,15,28,29,29,45,56,106,102,101,144,142,138,126,141,156,164,217,202,225
KIRSTEY ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:,3
KIRSTI ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,3,6,4,8
KIRSTIE ,5,4,7,6,8,8,15,13,15,23,32,29,48,52,50,57,74,105,119,160
KIRSTIN ,:,:,:,:,:,:,8,4,12,8,14,17,12,24,20,31,22,19,28,25
KIRSTINA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
KIRSTY ,16,19,25,46,72,73,78,91,119,184,221,264,291,403,428,525,579,792,898,1202
KIRSTY-ANN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:
KIRSTY-JANE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
KIRSTY-LOUISE ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,3
KIRSTY-MARIE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,3
KIRSTYN ,:,:,:,:,:,3,3,5,:,8,6,4,:,6,6,6,9,14,13,8
KIRTAN ,:,:,:,3,:,:,4,:,:,3,:,:,:,:,:,:,:,3,:,3
KIRTHANA ,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:
KIRTHIKA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
KIRTI ,:,:,:,3,:,3,:,:,:,:,:,:,:,:,:,:,4,:,3,:
KIRUTHIKA ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
KISA ,:,3,:,:,:,:,:,:,3,:,:,:,:,3,:,:,:,:,:,:
KISANET ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KISHA ,:,5,:,3,:,:,5,6,4,6,4,5,:,:,:,:,5,11,4,:
KISHANA ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KISHANI ,:,:,:,:,:,3,:,:,:,:,3,:,:,:,:,:,:,:,:,:
KISHWAR ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:
KISMAT ,:,:,:,:,:,:,:,4,:,:,4,:,:,:,:,:,:,:,:,:
KISMET ,:,3,:,:,:,3,:,:,:,:,3,:,:,3,:,:,:,:,:,4
KISWA ,3,:,:,:,3,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KISWAH ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KIT ,3,5,3,3,:,5,:,7,3,:,5,:,:,:,7,:,:,:,:,:
KITA ,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:
KITANA ,4,:,6,3,4,:,:,:,3,:,3,:,4,3,:,:,6,4,:,:
KITTI ,3,:,4,3,3,:,:,:,3,:,4,:,:,:,:,:,:,:,:,:
KITTIE ,:,:,4,7,8,9,6,4,3,6,8,:,3,4,:,4,:,:,:,:
KITTY ,147,136,159,140,256,258,279,202,215,174,171,192,163,125,103,75,84,73,52,47
KITTY-ROSE ,3,3,4,:,:,5,6,:,:,:,:,:,:,:,:,:,:,:,:,:
KIVA ,:,3,:,:,3,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
KIYA ,15,13,16,20,36,25,32,42,29,36,41,32,34,30,34,18,21,19,12,17
KIYAH ,5,4,7,10,5,7,12,6,4,4,8,5,6,3,3,3,:,:,3,3
KIYANA ,6,9,4,4,:,7,5,4,7,6,5,:,:,:,3,:,:,5,4,:
KIYANNA ,5,:,4,4,4,:,3,7,:,:,:,:,:,:,:,:,:,:,:,:
KIYARA ,4,4,:,:,4,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KIYARNA ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KIYLA ,3,3,:,:,:,5,3,:,:,:,:,:,:,:,:,:,:,:,:,:
KIYOMI ,3,5,5,3,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
KIYRA ,:,:,4,:,6,:,:,5,:,4,:,:,:,3,:,:,:,:,:,:
KIZZI ,:,:,3,4,:,:,5,:,4,:,5,:,3,:,4,5,:,:,:,:
KIZZIE ,:,4,5,:,7,:,13,10,5,11,13,7,11,6,7,8,8,7,5,4
KIZZY ,10,5,12,10,11,13,16,15,22,14,22,20,17,13,19,11,11,12,12,18
KLARA ,66,56,43,52,58,54,40,31,24,19,25,11,20,16,16,10,12,13,5,11
KLARISSA ,:,:,:,:,3,:,:,:,3,:,:,:,3,:,:,:,:,:,:,:
KLAUDIA ,54,48,49,61,76,81,61,68,54,36,18,8,9,5,8,5,6,3,3,3
KLAUDIE ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KLAUDIJA ,4,8,3,:,:,:,:,:,3,:,:,:,:,:,3,:,:,:,:,:
KLEA ,8,14,5,9,4,4,13,:,8,:,6,3,11,5,4,5,:,:,:,:
KLEIO ,:,:,:,3,:,:,:,3,:,3,:,:,:,:,:,:,:,:,:,:
KLEO ,5,4,5,:,3,:,4,3,:,:,:,:,:,:,:,:,:,:,:,:
KLEVISA ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,3,:,:,:,:
KLOE ,14,11,10,4,13,9,13,17,8,20,12,21,21,24,18,21,21,22,20,22
KOBI ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
KOBIE ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
KOBY ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
KODEY ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:
KODI ,3,5,3,7,9,5,8,11,12,14,7,18,10,8,14,6,5,9,5,3
KODIE ,4,12,4,7,11,13,13,12,17,18,28,24,21,18,19,10,17,5,8,13
KODY ,:,:,:,:,3,3,:,6,5,3,5,7,4,10,4,6,7,:,:,5
KOFI ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:
KOHANA ,:,:,:,:,:,:,:,3,:,:,4,:,:,:,:,:,:,:,:,:
KOHINOOR ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
KOKO ,:,:,3,4,5,4,:,3,4,:,:,:,:,:,:,:,:,:,:,:
KOLSUMA ,:,:,:,:,:,:,3,3,:,:,:,3,5,:,:,3,4,3,4,5
KOMAL ,4,4,5,9,8,10,7,3,8,11,20,21,21,23,25,15,42,24,25,23
KOMALPREET ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KONAIN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5,:,:,:,:,:
KONNIE ,7,7,7,5,15,6,5,17,7,3,9,3,3,:,3,:,4,4,:,:
KONSTANTINA ,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KORA ,11,7,7,9,12,7,6,4,5,5,5,7,5,:,3,3,6,3,:,4
KORAH ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
KORAL ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
KORAN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
KORDELIA ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KOREN ,:,:,:,:,:,:,:,:,:,:,:,4,4,4,:,7,4,6,11,12
KOREY ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KORI ,4,:,3,:,:,:,5,:,:,3,11,:,6,:,4,3,:,:,5,:
KORIE ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:
KORIN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:
KORINA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
KORNELIA ,57,56,64,52,38,48,35,25,15,9,3,4,:,:,:,:,:,:,:,:
KORNELIJA ,:,5,4,6,4,7,:,:,4,:,:,:,:,:,:,:,:,:,:,:
KORRA ,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KORRIE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,5,:
KORTNEY ,:,:,:,:,3,:,:,3,5,:,3,:,:,:,:,:,:,:,:,:
KORYN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:
KOSISOCHUKWU ,4,4,5,:,3,:,4,3,3,7,:,:,:,:,:,:,:,:,:,:
KOTRYNA ,7,4,9,7,5,8,4,6,5,4,9,:,:,:,:,:,:,:,:,:
KOURTNEY ,38,35,53,70,47,45,7,12,8,11,3,3,5,5,5,4,13,21,17,8
KOURTNIE ,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KOWSAR ,:,:,:,:,:,6,:,:,3,:,:,:,:,:,3,:,:,:,3,:
KOYUKI ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:
KRINA ,4,:,4,:,:,4,:,:,:,:,:,4,4,:,:,:,:,4,:,3
KRIPA ,:,4,:,4,:,:,3,:,:,:,4,:,:,:,:,:,:,:,:,:
KRISHA ,29,32,29,35,35,34,28,24,22,17,12,10,7,7,4,3,3,:,:,4
KRISHI ,:,:,:,:,:,:,:,:,4,3,:,:,:,:,:,:,:,:,:,:
KRISHIKA ,:,:,5,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KRISHMA ,:,:,3,:,:,:,3,3,:,4,10,:,:,6,6,6,7,4,10,4
KRISHNA ,9,6,9,7,10,14,10,13,13,11,14,6,10,12,11,8,10,22,13,15
KRISHNI ,:,:,:,5,3,:,3,:,:,:,:,4,:,:,:,:,:,:,:,:
KRISHTI ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KRISIA ,8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KRISIYA ,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KRISMA ,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:
KRISSIE ,:,:,3,:,:,:,:,3,:,:,3,:,:,:,:,:,:,:,:,:
KRISSY ,:,:,:,:,:,:,:,:,3,:,:,:,3,:,:,:,:,:,:,:
KRISTA ,4,6,11,8,15,11,12,10,8,4,9,12,7,7,5,12,17,16,18,12
KRISTAL ,3,:,3,4,7,4,5,8,9,10,8,3,5,7,7,7,6,7,11,6
KRISTEL ,:,:,:,3,:,4,3,:,4,:,:,3,:,:,:,:,:,:,:,:
KRISTELLE ,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
KRISTEN ,6,10,17,17,18,28,21,15,12,20,17,29,21,26,20,22,29,32,36,40
KRISTI ,:,:,:,4,:,:,:,:,:,:,6,:,:,3,3,4,8,6,7,18
KRISTIA ,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:
KRISTIANA ,:,6,4,7,6,7,5,4,5,7,3,:,3,:,:,3,4,:,4,7
KRISTIE ,:,:,:,:,:,4,6,5,3,:,4,8,5,:,11,6,14,20,34,34
KRISTIN ,4,5,:,8,6,6,:,8,14,10,10,12,11,5,12,13,9,18,16,12
KRISTINA ,43,38,43,60,39,50,59,37,56,43,30,39,40,31,45,57,40,55,57,65
KRISTINE ,7,4,3,8,6,3,7,3,5,5,:,8,8,:,:,4,5,6,5,6
KRISTIYANA ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KRISTY ,:,4,:,7,3,4,3,5,6,8,8,5,8,7,13,25,30,35,42,39
KRISTYN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
KRISTYNA ,:,:,3,3,8,3,3,3,:,4,3,:,:,:,:,:,:,:,:,:
KRITHIKA ,:,:,:,:,3,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KRITI ,3,:,8,:,3,:,:,:,5,4,:,3,3,:,:,:,:,:,:,:
KRITIKA ,:,3,5,9,7,5,:,3,:,5,:,:,:,:,:,:,:,:,:,:
KRITTIKA ,:,:,:,:,:,:,4,5,:,:,:,:,:,:,:,:,:,:,:,:
KRIYA ,:,3,3,:,6,6,:,6,5,:,:,:,:,:,:,:,:,:,:,:
KRUPA ,:,:,5,:,:,5,6,4,3,7,6,:,3,6,5,3,3,7,8,11
KRYSTA ,:,:,:,:,:,3,:,:,4,:,:,:,3,:,:,:,3,4,:,:
KRYSTAL ,38,43,36,65,82,71,92,113,101,74,47,37,52,23,41,36,41,30,33,28
KRYSTAL-ROSE ,6,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KRYSTEL ,:,:,:,:,:,:,4,:,3,:,:,:,:,:,:,:,:,:,:,:
KRYSTEN ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4,:,:,:,:,:
KRYSTINA ,:,:,:,:,3,:,:,5,:,:,:,4,:,:,3,3,5,5,3,7
KRYSTLE ,:,3,:,:,3,3,3,:,:,8,:,4,5,:,:,:,3,:,:,:
KRYSTYNA ,:,4,5,4,5,:,:,:,4,:,:,4,4,:,:,5,:,6,:,6
KSENIA ,12,6,11,12,7,5,:,9,3,4,4,3,3,:,:,4,3,:,:,:
KSENIJA ,4,3,7,14,6,7,:,:,4,:,:,:,:,:,:,:,:,:,:,:
KSENIYA ,3,:,:,:,3,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
KSHAF ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KT ,:,:,:,:,:,:,:,:,:,8,3,:,:,:,:,:,:,:,:,:
KUBRA ,4,3,5,7,4,3,:,5,4,5,4,11,3,:,11,:,:,7,8,6
KUBRAH ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
KUDAKWASHE ,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:
KUDZAI ,:,:,:,:,:,:,:,:,:,3,4,:,4,:,:,:,:,:,:,:
KULJEET ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,5
KULREET ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KULSOOM ,4,8,3,:,8,4,8,7,6,:,5,6,4,5,5,8,3,3,:,6
KULSUM ,3,:,:,4,6,7,6,4,4,9,4,8,10,9,:,9,9,4,7,8
KULSUMA ,:,:,3,:,:,:,6,8,4,3,5,:,:,3,6,9,3,3,:,6
KULTHOOM ,:,:,:,:,:,:,3,:,:,3,3,:,:,4,3,:,:,3,:,:
KULTHUM ,:,4,4,:,3,5,5,3,:,4,4,:,:,3,:,:,:,:,:,:
KUMARI ,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,3,:,:,:,:
KUMBA ,5,:,:,:,:,6,:,:,3,7,:,:,:,4,:,:,:,:,:,:
KUNDAI ,:,:,:,3,:,:,:,:,3,5,8,:,:,:,:,:,:,:,:,:
KUPAKWASHE ,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KUPRA ,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:
KUSHI ,4,:,3,5,3,3,3,:,6,3,4,:,3,:,:,:,:,:,:,:
KYA ,15,25,22,23,19,30,31,37,38,42,35,39,36,46,38,19,16,13,9,13
KYAH ,9,8,12,8,14,11,16,11,12,10,7,16,10,9,13,15,9,5,12,9
KYAN ,:,:,:,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:
KYANA ,:,:,5,:,:,9,3,4,:,3,5,6,4,3,:,:,:,:,:,:
KYANN ,:,:,:,:,:,:,:,:,:,:,3,5,:,3,3,:,:,:,:,:
KYANNA ,:,5,:,7,4,11,:,10,4,7,3,4,6,:,5,3,4,3,:,:
KYANNE ,:,:,4,:,3,4,:,3,:,4,3,4,3,:,7,4,5,:,:,4
KYARA ,12,11,8,10,6,7,6,5,7,6,4,6,4,3,4,:,:,:,:,:
KYARNA ,:,:,:,:,:,:,:,:,4,:,:,:,:,:,:,:,:,5,:,:
KYE ,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,3,:,:,:
KYEA ,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
KYEISHA ,:,:,:,:,:,:,3,4,:,:,:,3,:,3,:,:,:,:,:,:
KYESHA ,:,:,:,:,5,:,:,5,3,4,5,3,3,6,4,:,:,:,6,:
KYIA ,:,:,3,3,4,6,6,4,6,:,10,:,:,7,7,8,4,5,4,:
KYIAH ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYISHA ,:,:,:,:,:,:,:,:,:,:,:,3,4,:,:,:,:,:,:,:
KYLA ,88,120,134,150,160,213,187,175,202,174,134,123,120,56,69,33,48,66,37,18
KYLAH ,14,16,16,19,12,11,25,20,25,10,18,16,9,8,4,3,5,3,:,4
KYLAH-ROSE ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYLA-JADE ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYLA-JO ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYLA-LEIGH ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYLA-MAE ,4,3,:,5,6,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
KYLA-MAI ,:,5,:,3,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYLA-MAY ,:,:,:,4,:,:,3,:,4,:,:,:,:,:,:,:,:,:,:,:
KYLA-RAE ,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYLA-ROSE ,5,7,7,6,4,4,:,:,3,:,:,:,:,:,:,:,:,:,:,:
KYLER ,:,:,:,:,:,:,:,4,:,:,:,:,:,3,:,:,5,:,3,5
KYLIE ,16,32,31,27,34,35,20,36,30,39,33,32,67,58,59,41,55,96,46,76
KYM ,:,:,3,:,:,3,:,:,:,3,4,9,11,5,16,4,5,5,11,14
KYMANI ,:,:,:,:,:,3,:,:,:,3,:,:,:,:,:,:,:,:,:,:
KYMARA ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:
KYMBERLEY ,:,:,:,:,:,:,5,:,6,4,:,8,7,5,14,7,3,3,10,12
KYMBERLY ,:,:,:,:,3,:,:,4,:,:,:,:,:,3,6,4,:,:,:,5
KYMORA ,4,:,:,:,:,:,3,3,:,:,:,:,:,:,:,:,:,:,:,:
KYMRAN ,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:
KYNA ,4,4,3,:,:,:,3,:,3,:,:,4,3,4,:,:,:,3,4,6
KYNAAT ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,3,:,:
KYOKO ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:
KYOMI ,3,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,4,3
KYOMIE ,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3
KYRA ,147,120,140,146,172,222,223,238,232,192,197,142,165,157,162,204,185,192,123,53
KYRAH ,11,11,14,20,22,22,24,18,13,15,19,13,3,13,4,7,8,7,5,3
KYRAH-LEIGH ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYRA-LEA ,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
KYRALEIGH ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYRA-LEIGH ,4,3,7,3,8,8,5,3,4,3,4,:,:,:,:,:,:,3,:,:
KYRA-LOUISE ,:,:,3,:,:,:,5,4,:,:,:,:,:,:,:,:,:,:,:,:
KYRA-MAE ,:,:,3,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYRA-MAI ,:,5,3,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYRA-MAY ,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYRA-ROSE ,3,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
KYRENE ,:,:,:,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:
KYRI ,:,:,:,:,:,:,4,:,:,:,:,3,:,:,:,:,:,:,:,:
KYRIA ,:,5,:,:,5,:,:,4,:,4,:,:,:,:,:,4,:,:,3,3
KYRIAKI ,:,:,:,3,:,:,:,:,:,:,3,:,:,:,:,3,:,:,3,:
KYRIE ,:,4,10,3,:,10,4,:,:,4,:,:,:,:,3,:,3,5,3,4
LA ,:,:,:,4,:,6,3,3,6,:,7,3,5,4,:,:,4,:,4,:
LA' ,:,:,3,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAAIBA ,:,:,4,3,4,4,3,7,8,10,10,5,4,:,:,:,:,:,:,:
LAAIBAH ,20,27,28,36,35,45,68,56,46,45,31,25,3,:,:,:,:,:,:,:
LAAIQAH ,:,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
LAANA ,:,3,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAARNI ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LAASYA ,:,3,5,3,4,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LABEEBA ,:,:,:,:,3,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:
LABEEBAH ,3,:,:,:,:,4,:,:,:,3,4,:,:,:,:,:,:,:,:,:
LABEENA ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LABEEQA ,:,4,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LABIBA ,6,:,:,3,:,8,8,10,3,:,6,12,4,3,4,3,4,:,:,5
LABIBAH ,:,:,3,3,:,4,:,5,6,3,4,3,4,5,3,:,3,:,:,:
LACE ,:,:,:,:,:,:,:,:,:,:,6,:,:,:,7,6,5,5,6,6
LACEE ,3,3,9,13,7,7,7,9,9,8,:,:,:,:,:,:,:,:,:,3
LACEE-MAE ,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEIGH ,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY ,676,829,1081,1220,1475,1571,933,1066,771,466,202,151,120,108,79,83,82,91,97,85
LACEY- ,:,3,:,:,4,3,4,6,3,:,:,:,:,:,:,:,:,:,:,:
LACEY-ANN ,:,4,7,3,5,:,3,3,3,:,:,:,:,:,:,:,:,:,:,:
LACEY-ANNE ,:,3,5,7,3,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-DEE ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-GRACE ,4,4,6,6,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-JADE ,:,3,:,3,3,5,5,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-JAE ,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-JAI ,:,3,4,6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-JANE ,7,4,8,7,7,11,5,8,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-JAY ,3,:,:,:,:,5,3,4,3,:,:,:,:,:,:,:,:,:,:,:
LACEY-JAYNE ,3,:,6,5,6,8,:,6,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-JO ,6,5,7,7,10,6,7,7,:,:,3,:,:,:,:,:,:,:,:,:
LACEY-KAY ,:,:,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-LEA ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-LEE ,3,:,5,4,:,3,:,5,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-LEIGH ,6,12,17,19,24,11,14,7,5,3,:,:,:,:,:,:,:,:,:,:
LACEY-LOU ,8,6,11,11,9,7,:,4,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-LOUISE ,8,6,6,11,12,6,6,5,:,:,:,:,:,:,:,:,:,:,:,:
LACEYMAE ,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-MAE ,72,66,106,107,80,60,36,42,18,9,3,5,3,:,3,:,:,:,:,:
LACEY-MAI ,31,30,49,59,50,35,17,23,5,4,:,:,:,:,:,:,:,:,:,:
LACEY-MARIE ,10,13,9,13,10,11,5,:,3,:,:,3,:,:,:,:,:,:,:,:
LACEYMAY ,:,:,4,:,:,6,:,3,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-MAY ,35,45,52,77,77,47,33,26,20,13,:,:,:,:,:,:,:,:,:,:
LACEY-MAYE ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-RAE ,13,10,13,6,10,6,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-RAI ,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-ROSE ,8,7,13,12,9,6,6,4,:,:,:,:,:,:,:,:,:,:,:,:
LACEY-SUMMER ,:,:,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACI ,8,19,28,20,26,27,16,24,14,12,10,:,4,4,5,:,:,:,:,:
LACIE ,139,178,234,253,272,252,164,169,115,91,56,32,25,19,11,14,25,17,13,10
LACIE-ANN ,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACIE-ANNE ,:,:,:,3,3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACIEE ,:,4,4,3,5,:,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LACIE-JAI ,:,:,:,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACIE-JANE ,:,:,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACIE-JAYNE ,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACIE-LEIGH ,3,:,3,6,6,6,3,:,:,:,:,:,:,:,:,:,:,:,:,:
LACIE-LOU ,:,:,3,4,:,:,:,4,:,:,:,:,:,:,:,:,:,:,:,:
LACIE-LOUISE ,:,:,3,3,6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACIE-MAE ,24,29,37,39,28,19,9,11,3,:,:,:,:,:,:,:,:,:,:,:
LACIE-MAI ,20,19,21,27,34,18,13,3,6,:,:,:,:,:,:,:,:,:,:,:
LACIE-MARIE ,3,4,:,3,:,5,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACIE-MAY ,8,16,15,16,12,13,6,4,4,:,:,:,:,:,:,:,:,:,:,:
LACIE-RAE ,:,:,3,4,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACIE-ROSE ,3,4,6,3,7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
LACI-MAE ,:,:,4,4,:,3,:,:,3,:,:,:,:,:,:,:,:,:,:,:
LACI-MAI ,:,3,4,4,4,:,3,3,:,:,:,:,:,:,:,:,:,:,:,:
LACY ,7,17,26,25,35,36,30,29,36,27,15,5,9,4,11,5,4,4,8,5
